"loanId"|"loan_open_date"|"memberId"|"loanAmount"|"interestRate"|"grade"|"term"|"installment"|"isJointApplication"|"purpose"
20432|2016-12-12|100399|22396.312296578|2.01096187795121|6|48|466.589839512042|0|"debtconsolidation"
38796|2015-08-12|100408|25215.5824664908|2.20230030371854|1|36|700.432846291412|0|"debtconsolidation"
73028|2014-08-12|100429|9200.31716188512|1.33637286704562|3|60|153.338619364752|0|"debtconsolidation"
14930|2015-12-12|100440|27613.5183661643|1.5400931095198|1|48|575.281632628424|0|"debtconsolidation"
63407|2017-03-12|100445|26368.865053641|2.7916809549521|1|36|732.46847371225|0|"debtconsolidation"
88946|2016-07-12|100448|25044.0374741409|1.36595573867986|5|60|417.400624569016|0|"debtconsolidation"
94616|2017-02-12|100453|26498.2198487855|1.910479461831|1|36|736.061662466264|0|"debtconsolidation"
28162|2016-06-12|100469|30135.3620002628|2.22340836054032|1|36|837.093388896188|0|"debtconsolidation"
71807|2014-06-12|100489|27814.4895797758|1.63752880098223|1|48|579.468532911996|0|"debtconsolidation"
91881|2014-12-12|100496|27844.4195007822|1.97770757011019|1|36|773.45609724395|0|"debtconsolidation"
88880|2015-06-12|100502|26027.9766208969|1.74555932157362|2|60|433.799610348282|0|"homeimprovement"
46114|2015-09-12|100505|30419.1096303376|2.06454790965051|2|48|633.731450632033|0|"education"
17485|2014-08-12|100506|28408.2475312614|1.69847024257558|3|60|473.47079218769|0|"debtconsolidation"
61890|2016-03-12|100509|33765.8042123575|1.59842166885984|1|48|703.454254424115|0|"debtconsolidation"
76391|2016-02-12|100514|25825.0784026299|2.27417740773546|4|36|717.363288961942|0|"healthcare"
33923|2016-02-12|100524|23296.5022406468|1.85023058132546|2|36|647.125062240189|0|"debtconsolidation"
63693|2014-11-12|100529|19246.8288318195|1.57462857210286|1|60|320.780480530326|0|"debtconsolidation"
25440|2016-08-12|100543|37116.2130002941|1.77064139809535|1|60|618.603550004902|0|"debtconsolidation"
44795|2016-03-12|100547|20204.1729017723|1.74640000675227|1|36|561.22702504923|0|"debtconsolidation"
74075|2014-10-12|100565|24553.49528768|1.41456777068052|3|36|682.041535768888|0|"debtconsolidation"
59913|2014-09-12|100573|23889.5301458598|1.85205909278256|2|36|663.598059607216|0|"debtconsolidation"
36021|2016-10-12|100583|22959.3389989747|2.1012527187555|4|36|637.759416638185|0|"debtconsolidation"
18733|2016-06-12|100593|29053.0109367189|1.49848408263992|2|60|484.216848945314|0|"debtconsolidation"
23642|2015-03-12|100613|28046.2423204787|0.949448373717645|3|48|584.296715009973|0|"homeimprovement"
14361|2015-02-12|100616|34271.159325121|2.03361210753954|1|36|951.976647920028|1|"debtconsolidation"
86911|2016-02-12|100626|25139.3937553717|1.72233894862616|1|48|523.737369903578|0|"business"
61046|2016-02-12|100642|21015.1095452246|1.42307509010374|3|48|437.814782192179|0|"debtconsolidation"
99641|2015-09-12|100647|23579.1941861525|1.3965818550642|1|36|654.977616282014|0|"debtconsolidation"
86655|2017-05-12|100650|30866.1051838787|2.04903481800796|3|36|857.391810663297|0|"debtconsolidation"
20393|2015-04-12|100692|21760.6560156411|1.80545861095616|3|48|453.347000325857|0|"homeimprovement"
90632|2017-03-12|100695|29426.1223644336|2.01077784289537|1|36|817.392287900934|0|"debtconsolidation"
42439|2016-03-12|100705|22420.1098967176|1.58326875584737|2|48|467.085622848283|0|"debtconsolidation"
66946|2015-10-12|100713|33322.5451263497|1.59785499239803|2|60|555.375752105828|0|"debtconsolidation"
55596|2014-10-12|100714|25787.667519007|1.50017192110296|1|60|429.794458650117|0|"other"
91135|2016-02-12|100719|28055.7687117564|2.16813399152722|1|48|584.495181494925|0|"debtconsolidation"
90969|2015-11-12|100720|19713.1203352078|1.41572983915887|2|60|328.552005586796|0|"debtconsolidation"
51928|2016-05-12|100749|13927.8110835191|1.52077851730321|1|60|232.130184725318|0|"debtconsolidation"
93536|2016-01-12|100781|31426.4511193044|1.86278881563229|1|36|872.956975536234|0|"debtconsolidation"
70432|2017-04-12|100783|27810.5920586572|1.02371799247022|1|60|463.509867644287|1|"homeimprovement"
49981|2015-04-12|100786|29412.9159500396|2.01362868391026|4|36|817.025443056656|0|"homeimprovement"
48806|2016-09-12|100791|28365.6097048101|1.24790989327768|2|60|472.760161746836|0|"debtconsolidation"
55487|2016-12-12|100797|28873.0134622149|1.22981484940519|3|48|601.521113796144|0|"debtconsolidation"
61217|2015-07-12|100805|25738.1929894428|1.87082508597042|2|48|536.212353946726|0|"business"
77025|2015-06-12|100821|20508.6381066408|1.42250435138148|4|60|341.81063511068|0|"debtconsolidation"
53340|2016-07-12|100822|27695.4325163626|1.39427969450696|1|36|769.317569898962|0|"healthcare"
21423|2015-04-12|100828|24281.7610949414|1.80087117133482|1|36|674.493363748372|0|"debtconsolidation"
41119|2015-07-12|100829|31009.7633349744|2.9699055087688|4|36|861.382314860401|0|"debtconsolidation"
85249|2014-08-12|100840|23547.444536562|1.67589728630851|1|60|392.4574089427|1|"debtconsolidation"
76215|2016-04-12|100853|25433.9986007455|1.45114296095223|3|60|423.899976679092|0|"debtconsolidation"
39327|2015-02-12|100859|25631.4290157829|2.37763467731578|1|36|711.984139327301|0|"debtconsolidation"
37716|2014-11-12|100874|13628.4852059311|1.38278758792322|1|36|378.569033498087|0|"debtconsolidation"
44211|2016-09-12|100887|30276.579899547|1.60201605456946|2|48|630.762081240563|0|"debtconsolidation"
31273|2016-02-12|100898|39160.9457224236|1.72587245162028|3|48|815.853035883826|0|"homeimprovement"
21893|2016-07-12|100902|22510.9724135905|2.16270720656056|1|36|625.304789266404|0|"debtconsolidation"
50748|2017-05-12|100919|32527.0032790194|2.07861414467316|1|48|677.645901646237|0|"debtconsolidation"
59377|2016-11-12|100923|19682.5949140567|1.9058705046754|2|36|546.738747612685|0|"debtconsolidation"
48437|2016-08-12|100943|20288.1146478295|0.998442031638438|2|48|422.669055163114|0|"debtconsolidation"
59508|2017-02-12|100961|29395.4292111138|1.52685993008929|2|60|489.923820185231|0|"debtconsolidation"
21212|2016-03-12|100965|23762.0641735281|2.08959949992856|3|48|495.04300361517|0|"debtconsolidation"
52585|2014-07-12|100969|40798.3577428835|1.88038760205387|1|48|849.965786310073|0|"homeimprovement"
56670|2016-12-12|100978|20757.0920043079|1.89032544454084|1|48|432.439416756414|1|"debtconsolidation"
25689|2014-09-12|100996|27746.8328630228|1.83380575032536|2|60|462.447214383713|0|"other"
78552|2015-07-12|101009|25901.4680058179|1.80975595974262|2|36|719.485222383832|0|"debtconsolidation"
90962|2015-10-12|101029|30673.8177942433|1.25525790750021|2|60|511.230296570722|0|"debtconsolidation"
74929|2015-11-12|101032|23138.6978323665|1.69171972216477|1|60|385.644963872775|0|"debtconsolidation"
29482|2016-06-12|101041|29740.1889035289|2.1443250235627|1|36|826.116358431357|0|"debtconsolidation"
56577|2016-01-12|101079|36950.2385490428|2.0428942243132|2|36|1026.39551525119|0|"debtconsolidation"
53054|2016-10-12|101085|23611.632110794|1.6156649737603|2|48|491.909002308207|1|"debtconsolidation"
63810|2016-10-12|101122|28547.3462996706|1.78168911793623|1|48|594.736381243137|0|"debtconsolidation"
72881|2017-04-12|101123|21582.1024135498|1.69101365294714|4|36|599.502844820828|0|"debtconsolidation"
70459|2016-04-12|101137|27994.2945190015|0.879890823492005|1|48|583.214469145865|0|"homeimprovement"
92511|2016-04-12|101153|24173.3608970538|1.86941104662624|3|48|503.611685355288|0|"debtconsolidation"
63580|2014-06-12|101156|23024.624763087|1.56580873007055|3|60|383.743746051449|0|"education"
92239|2014-10-12|101179|26661.2254399774|1.859923371795|2|60|444.353757332957|0|"debtconsolidation"
28094|2016-04-12|101209|29161.7372026227|1.40881674955706|2|60|486.028953377045|0|"other"
75268|2016-09-12|101210|12598.5077649342|2.04541734643229|3|36|349.95854902595|0|"other"
81795|2016-11-12|101214|33500.7551730038|1.37569586145342|1|60|558.345919550064|0|"auto"
57966|2016-10-12|101221|28428.7945320992|1.80291117249669|2|36|789.688737002756|0|"debtconsolidation"
40655|2015-06-12|101231|15694.8750250822|2.25840031338062|1|48|326.976563022546|0|"debtconsolidation"
27465|2016-06-12|101249|26241.3494364608|2.18250434595355|1|36|728.926373235023|0|"debtconsolidation"
85196|2016-06-12|101251|30392.8009375396|2.02314727652291|2|36|844.244470487211|0|"debtconsolidation"
37623|2017-05-12|101253|31951.2505590999|2.15520633256964|4|48|665.65105331458|0|"business"
58114|2015-07-12|101255|27887.7595576049|1.90098934257425|2|48|580.994990783435|0|"debtconsolidation"
65715|2016-06-12|101258|27536.1692963873|1.84907792988601|4|36|764.893591566315|0|"debtconsolidation"
39014|2017-04-12|101273|23186.217593938|1.84344858708538|2|60|386.436959898967|0|"education"
44082|2017-04-12|101280|23212.5571486339|1.35727632714078|2|60|386.875952477232|0|"debtconsolidation"
23112|2014-12-12|101284|21262.9647747877|2.21560478169229|4|48|442.978432808076|0|"debtconsolidation"
20757|2015-07-12|101287|37078.0006141358|1.77483799695771|3|60|617.966676902264|0|"debtconsolidation"
36306|2015-06-12|101289|30578.8947512492|2.01335035824599|1|36|849.413743090255|0|"debtconsolidation"
69098|2014-10-12|101297|20197.3085535911|1.53189094693213|4|48|420.777261533148|0|"homeimprovement"
29611|2016-01-12|101303|13523.8221445717|1.60005248703968|2|48|281.746294678578|0|"debtconsolidation"
38602|2015-07-12|101306|11758.8017941574|2.07177940673235|1|36|326.63338317104|0|"debtconsolidation"
21702|2014-07-12|101335|30782.8717284899|1.75213696243784|3|36|855.07977023583|0|"debtconsolidation"
19706|2015-02-12|101355|29976.6732225813|1.81576706885535|1|60|499.611220376355|0|"business"
93633|2015-01-12|101356|25449.8156661156|1.25281894420662|1|60|424.16359443526|0|"healthcare"
47506|2016-10-12|101360|17538.7763779471|2.00348646726897|3|36|487.188232720753|0|"homeimprovement"
18393|2016-08-12|101362|21553.1657955406|2.3181581885631|2|48|449.024287407095|0|"homeimprovement"
83415|2015-06-12|101373|39204.6923886468|2.05170662332059|2|60|653.41153981078|0|"debtconsolidation"
74313|2015-09-12|101375|26805.0730668001|1.31549194780843|2|48|558.439022225002|0|"debtconsolidation"
85063|2015-05-12|101410|28493.3886765228|1.89700077613686|2|48|593.612264094224|0|"business"
16627|2016-01-12|101416|29698.1693268665|1.56113041005588|2|48|618.711860976386|0|"debtconsolidation"
83153|2016-06-12|101422|24981.7778775873|1.5867256507093|2|48|520.453705783068|0|"debtconsolidation"
49154|2015-07-12|101425|27849.2215337225|1.67187599586523|1|48|580.192115285885|0|"debtconsolidation"
16867|2014-11-12|101430|27902.6333099198|1.59466235614598|1|48|581.304860623328|0|"debtconsolidation"
24273|2015-10-12|101434|33780.3995167919|1.74631848789513|1|60|563.006658613198|0|"debtconsolidation"
54956|2014-09-12|101440|12959.8457915897|1.39330232958596|3|48|269.996787324786|0|"debtconsolidation"
84762|2014-12-12|101453|24291.8847349136|1.35411041059556|1|60|404.864745581894|0|"debtconsolidation"
53538|2014-09-12|101465|18049.5683551244|1.71174415482512|2|60|300.826139252073|0|"other"
44897|2015-03-12|101473|29120.2897357855|1.31335637602152|2|60|485.338162263091|0|"debtconsolidation"
59101|2014-07-12|101475|25613.8763509137|2.03759987588749|2|48|533.622423977368|1|"debtconsolidation"
59225|2014-07-12|101478|28240.915053851|2.04359058687701|1|36|784.469862606972|0|"other"
30798|2016-01-12|101482|20928.4470159835|1.976686139522|2|48|436.00931283299|0|"debtconsolidation"
37677|2014-10-12|101491|37784.9997217237|2.22484371544322|2|36|1049.58332560344|0|"debtconsolidation"
42631|2014-10-12|101495|24037.4495056842|2.09855692491585|1|60|400.624158428069|0|"debtconsolidation"
93091|2015-06-12|101509|23988.7120954619|1.20125668226607|1|60|399.811868257698|0|"debtconsolidation"
63660|2016-06-12|101514|21312.4068146978|1.51265456377669|4|48|444.008475306204|0|"debtconsolidation"
76752|2015-12-12|101524|24887.6498213214|1.55103744982432|3|60|414.79416368869|0|"debtconsolidation"
65809|2016-03-12|101526|19683.1762586017|1.17705350327085|1|36|546.754896072269|0|"debtconsolidation"
80710|2015-05-12|101531|8758.29983154641|1.99343220222538|1|36|243.286106431845|0|"debtconsolidation"
63792|2016-04-12|101539|24023.5351437425|1.91014481128708|1|48|500.490315494636|0|"debtconsolidation"
44886|2016-07-12|101544|28810.9847405348|2.18881972615774|2|36|800.305131681523|0|"debtconsolidation"
11427|2016-08-12|101547|29211.2985901673|1.21478764167618|4|60|486.854976502788|0|"debtconsolidation"
48126|2016-02-12|101548|15473.8632669436|1.50152106095527|1|36|429.829535192879|0|"other"
94588|2016-10-12|101554|30128.8388033005|2.31071362485854|1|36|836.912188980569|0|"debtconsolidation"
34094|2016-01-12|101585|30448.0613578946|2.5350314575708|1|36|845.779482163739|0|"homeimprovement"
91013|2014-10-12|101598|33657.7682981246|1.93464839095931|5|36|934.938008281239|0|"debtconsolidation"
59346|2016-10-12|101609|18318.5969688791|1.36280319143661|1|60|305.309949481319|1|"debtconsolidation"
18821|2015-05-12|101630|22772.4243330035|1.60950959711846|3|60|379.540405550058|0|"debtconsolidation"
49146|2016-06-12|101642|27987.150798237|2.38950567554732|1|36|777.420855506584|0|"debtconsolidation"
98745|2015-07-12|101657|18847.7845105339|1.65262929195441|1|48|392.662177302789|0|"debtconsolidation"
59291|2014-06-12|101658|24229.5310407418|2.35495359232587|1|48|504.781896682121|0|"debtconsolidation"
36956|2017-01-12|101659|29057.2751482394|1.33887486173823|1|48|605.359898921653|0|"debtconsolidation"
74631|2016-07-12|101663|27676.405983773|0.958141086504988|3|48|576.591791328605|0|"debtconsolidation"
77017|2014-06-12|101667|25199.1175499423|1.81194203747621|2|60|419.985292499038|0|"homeimprovement"
26329|2014-06-12|101685|25357.7791148659|1.95736003927461|2|36|704.38275319072|0|"debtconsolidation"
21247|2014-07-12|101719|19450.8668157526|2.10215633623762|1|48|405.226391994845|0|"debtconsolidation"
49609|2017-05-12|101725|30839.6605971766|2.17788744077427|1|36|856.657238810462|0|"debtconsolidation"
62870|2016-08-12|101729|25622.3521847815|1.33455245522185|3|36|711.732005132821|0|"debtconsolidation"
99682|2017-05-12|101748|18815.1582845967|1.82856944447653|1|48|391.98246426243|0|"other"
42627|2015-05-12|101782|33105.5694533676|2.4918320227361|1|48|689.699363611826|0|"debtconsolidation"
77153|2015-03-12|101784|25389.2910363552|1.67967311588718|2|60|423.154850605921|0|"debtconsolidation"
26181|2016-03-12|101785|24992.9410766935|1.55663671572561|1|48|520.686272431116|0|"debtconsolidation"
11696|2016-04-12|101792|21384.425761604|1.55399393218041|1|60|356.407096026733|0|"homeimprovement"
63205|2015-11-12|101795|19981.0843984499|1.77079576887284|2|48|416.272591634373|0|"debtconsolidation"
57872|2014-07-12|101808|27046.1000626004|1.95537456535815|2|60|450.768334376674|0|"debtconsolidation"
39887|2016-10-12|101810|23621.1326179252|1.82866319513305|3|48|492.106929540108|0|"debtconsolidation"
18080|2014-12-12|101819|25808.435624146|1.24062062581852|1|60|430.140593735767|0|"debtconsolidation"
85784|2016-09-12|101826|34279.2118764776|1.96257475365958|2|36|952.200329902155|0|"debtconsolidation"
53935|2015-11-12|101830|35310.7008657202|1.85680338682|2|48|735.639601369171|0|"debtconsolidation"
64301|2016-05-12|101843|21422.752599268|0.82846659059171|3|60|357.045876654467|0|"debtconsolidation"
97498|2015-12-12|101846|19530.4054097182|1.87426160738584|3|60|325.506756828636|0|"debtconsolidation"
29102|2016-03-12|101860|28309.8584168266|1.8018665056561|1|48|589.78871701722|0|"debtconsolidation"
55012|2016-03-12|101875|31513.0020725288|2.08644849894735|3|48|656.520876511016|0|"debtconsolidation"
67033|2016-11-12|101877|16297.8628256147|1.66215701497767|5|36|452.71841182263|0|"debtconsolidation"
77684|2016-12-12|101882|28481.584315477|1.87138838156552|3|36|791.15511987436|0|"debtconsolidation"
93358|2017-03-12|101885|31016.3280486806|1.05404877804895|3|36|861.564668018905|0|"business"
25730|2014-09-12|101888|26925.5622992774|1.84022279412811|2|36|747.93228609104|0|"debtconsolidation"
77348|2015-03-12|101891|32211.8440563751|1.93123730711748|2|36|894.77344601042|0|"debtconsolidation"
92145|2017-05-12|101893|30338.2658815689|1.87225996072026|1|36|842.729607821357|0|"debtconsolidation"
21836|2015-01-12|101900|10414.192356643|1.4469629232201|1|60|173.569872610717|0|"auto"
50720|2016-11-12|101910|27135.3791554077|2.39325645987288|1|36|753.760532094659|0|"debtconsolidation"
97283|2015-03-12|101923|25868.0198833508|1.45430171576658|2|60||0|"debtconsolidation"
99572|2015-09-12|101927|22245.2617303427|2.09857093183888|1|60|370.754362172379|0|"other"
35952|2016-05-12|101941|18129.5113495023|1.90411581697418|4|48|377.698153114631|0|"debtconsolidation"
20738|2015-12-12|101943|24447.7156381457|2.13979293245315|2|36|679.103212170714|0|"homeimprovement"
96243|2017-04-12|101947|34389.9209230432|1.64195935621166|1|60|573.165348717386|0|"debtconsolidation"
48721|2015-10-12|101951|43819.0664858961|1.80631495046267|2|48|912.897218456168|0|"debtconsolidation"
72124|2016-10-12|101966|28437.9818883794|1.46768749764368|1|60|473.966364806324|0|"debtconsolidation"
97290|2016-08-12|101984|23323.2054949376|1.80338169980561|2|36|647.866819303822|0|"debtconsolidation"
94038|2015-02-12|102005|38051.9210619862|1.63870873843025|3|60|634.198684366437|0|"debtconsolidation"
83270|2015-10-12|102019|25992.1386340498|2.61260301839677|1|36|722.003850945829|0|"debtconsolidation"
30846|2016-08-12|102020|30140.6539278385|2.21385953686114|1|36|837.240386884404|0|"debtconsolidation"
68426|2014-12-12|102023|24329.2592347127|2.56271746655541|2|36|675.812756519798|0|"debtconsolidation"
12721|2015-04-12|102033|23417.0073415613|1.6412498469038|1|36|650.47242615448|0|"debtconsolidation"
94264|2015-05-12|102036|18640.0636179845|1.7059415036749|2|60|310.667726966408|0|"business"
80639|2016-06-12|102038|25499.3174213325|0.905962787252756|1|60|424.988623688874|0|"debtconsolidation"
50855|2016-06-12|102060|35995.2755196545|1.58337370868293|4|36|999.868764434846|0|"business"
47202|2015-02-12|102061|23081.3152540957|1.98177348274389|2|48|480.860734460327|0|"debtconsolidation"
63809|2015-11-12|102063|23599.29302196|2.24945721376015|2|60|393.321550366|0|"debtconsolidation"
21350|2015-07-12|102064|19234.6977675339|1.82304691326918|3|36|534.297160209276|0|"debtconsolidation"
52875|2014-10-12|102066|32000.1459641129|2.45626270473728|2|36|888.89294344758|0|"debtconsolidation"
70054|2014-10-12|102068|15388.7855341355|1.51017936433227|3|60|256.479758902259|1|"debtconsolidation"
46119|2015-02-12|102072|28256.8768702744|1.66498297453968|3|48|588.684934797383|0|"debtconsolidation"
62264|2015-04-12|102087|26597.1017738422|2.03197709133614|3|36|738.808382606727|0|"debtconsolidation"
28138|2015-07-12|102096|25167.2446752853|1.12766480287705|5|60|419.454077921422|0|"homeimprovement"
93310|2014-08-12|102106|24693.928729582|2.0741005040011|2|36|685.942464710612|0|"auto"
30424|2017-03-12|102116|21131.6458583359|2.38421558053474|4|36|586.990162731553|0|"debtconsolidation"
74401|2015-08-12|102117|21381.1782040599|1.65927066513047|2|36|593.921616779441|0|"debtconsolidation"
90702|2017-01-12|102121|19399.9009014826|1.6311170077818|2|60|323.331681691377|1|"homeimprovement"
62995|2015-11-12|102122|32881.0506162557|1.35313322022561|1|60|548.017510270928|0|"homeimprovement"
16086|2015-02-12|102144|25135.8313137108|2.1898344337497|1|48|523.663152368976|0|"debtconsolidation"
23913|2016-09-12|102149|36993.33079954|1.9255841131558|1|36|1027.59252220944|0|"homeimprovement"
17338|2016-10-12|102157|13585.8612784497|1.57425447445854|1|60|226.431021307496|0|"debtconsolidation"
66940|2016-10-12|102176|17858.6341745733|1.57088742273798|1|60|297.643902909555|0|"auto"
32846|2014-12-12|102184|23382.9588603205|2.00009960883389|2|36|649.526635008903|1|"homeimprovement"
54966|2017-05-12|102198|16346.0173448284|1.65945564015414|2|36|454.056037356345|0|"debtconsolidation"
40688|2016-12-12|102203|21672.4716785586|1.32904366237438|1|36|602.013102182184|0|"debtconsolidation"
32894|2017-03-12|102205|24715.7441673572|1.66891616302789|3|48|514.911336819942|1|"debtconsolidation"
41303|2015-03-12|102208|28468.4673764237|1.6984786738267|4|36|790.790760456213|0|"debtconsolidation"
92654|2014-11-12|102209|19004.3008507443|1.77159079612891|3|60|316.738347512405|0|"other"
67305|2016-12-12|102213|23210.3245977542|1.58197825871827|1|48|483.548429119879|0|"debtconsolidation"
47621|2017-01-12|102214|33122.7060635907|2.20074791679563|2|36|920.075168433076|0|"debtconsolidation"
33560|2014-10-12|102216|15791.2200200055|2.38838948421304|1|36|438.645000555709|0|"education"
79682|2016-03-12|102231|17330.6091371287|1.34729447541427|3|48|361.054357023514|0|"debtconsolidation"
23665|2016-06-12|102236|26322.4133436615|1.92049211043406|1|36|731.178148435042|0|"debtconsolidation"
36205|2014-09-12|102248|19236.9875873243|1.52111160275741|2|48|400.770574735924|0|"debtconsolidation"
65839|2016-10-12|102250|37265.3764906316|2.17001347145247|1|36|1035.14934696199|0|"debtconsolidation"
60505|2014-09-12|102258|21417.6854121925|1.49656988204181|1|48|446.201779420678|0|"debtconsolidation"
57057|2016-11-12|102262|26932.7975127233|1.84795728374296|2|48|561.099948181735|1|"debtconsolidation"
93894|2016-06-12|102263|35706.7975072274|1.77407164355545|1|60|595.113291787124|0|"debtconsolidation"
10829|2016-09-12|102273|15661.9797150503|2.26178261665598|1|36|435.05499208473|0|"debtconsolidation"
77236|2016-05-12|102292|26022.622310603|1.6387301736847|2|60|433.710371843384|0|"debtconsolidation"
94375|2015-12-12|102296|29418.4240576846|1.56587385147101|2|48|612.883834535096|0|"debtconsolidation"
20237|2016-08-12|102302|29923.4553838023|1.8705851478771|3|48|623.40532049588|0|"debtconsolidation"
38532|2014-09-12|102309|27046.628809397|1.72550063089326|1|36|751.295244705471|0|"debtconsolidation"
52891|2015-01-12|102322|18252.7691714055|1.49680283846028|3|48|380.266024404281|0|"debtconsolidation"
83814|2016-10-12|102337|28811.1139788817|2.37470319112096|1|36|800.308721635603|0|"debtconsolidation"
38262|2015-05-12|102349|31618.8888726101|1.9273269892602|1|60|526.981481210168|0|"debtconsolidation"
67624|2016-01-12|102364|24950.949541707|2.12278181363421|2|60|415.849159028451|0|"debtconsolidation"
76975|2014-06-12|102387|21495.2042327301|1.11875380643076|5|48|447.816754848543|0|"debtconsolidation"
32414|2016-01-12|102393|23115.3104622562|2.00635762109464|1|36|642.091957284894|0|"homeimprovement"
14991|2014-08-12|102394|27855.9006417546|1.77215175233107|3|36|773.775017826517|0|"debtconsolidation"
91227|2016-05-12|102398|34008.6275716944|2.17700709846901|2|36|944.684099213734|0|"debtconsolidation"
27789|2014-08-12|102403|23332.1637658059|1.92454524398655|3|48|486.086745120957|0|"debtconsolidation"
21989|2016-07-12|102410|34526.4464293362|2.08963558700646|1|48|719.300967277837|0|"debtconsolidation"
15361|2016-02-12|102419|21325.9264391067|1.6048626993447|2|36|592.386845530743|0|"debtconsolidation"
20264|2016-06-12|102432|29534.5105249812|1.23570095998306|4|48|615.302302603775|0|"debtconsolidation"
94668|2015-02-12|102437|34151.6819300398|1.97573395224909|1|36|948.657831389995|0|"debtconsolidation"
65471|2015-10-12|102450|29009.618185593|2.04768237406453|1|48|604.367045533187|0|"debtconsolidation"
84477|2016-06-12|102456|25121.6356674637|2.09364170587382|3|36|697.823212985104|0|"debtconsolidation"
51137|2015-11-12|102466|13706.384983556|1.79746699441217|2|36|380.73291620989|0|"debtconsolidation"
55236|2015-09-12|102467|23162.7824418684|1.94917214269371|1|36|643.410623385233|0|"debtconsolidation"
26912|2014-06-12|102472|35484.9760798072|1.73205829565825|1|60|591.416267996786|1|"homeimprovement"
99219|2016-02-12|102476|33568.2359908758|1.97704338715067|1|60|559.470599847931|0|"debtconsolidation"
76049|2014-06-12|102482|15396.9265800577|2.31714976490057|3|48|320.769303751203|0|"business"
