25440	8/12/2016	100543	37116.213	1.770641398	1	60	618.60355	0	debtconsolidation
44795	3/12/2016	100547	20204.1729	1.746400007	1	36	561.227025	0	debtconsolidation
74075	10/12/2014	100565	24553.49529	1.414567771	3	36	682.0415358	0	debtconsolidation
59913	9/12/2014	100573	23889.53015	1.852059093	2	36	663.5980596	0	debtconsolidation
36021	10/12/2016	100583	22959.339	2.101252719	4	36	637.7594166	0	debtconsolidation
18733	6/12/2016	100593	29053.01094	1.498484083	2	60	484.2168489	0	debtconsolidation
23642	3/12/2015	100613	28046.24232	0.949448374	3	48	584.296715	0	homeimprovement
14361	2/12/2015	100616	34271.15933	2.033612108	1	36	951.9766479	1	debtconsolidation
86911	2/12/2016	100626	25139.39376	1.722338949	1	48	523.7373699	0	business
61046	2/12/2016	100642	21015.10955	1.42307509	3	48	437.8147822	0	debtconsolidation
99641	9/12/2015	100647	23579.19419	1.396581855	1	36	654.9776163	0	debtconsolidation
86655	5/12/2017	100650	30866.10518	2.049034818	3	36	857.3918107	0	debtconsolidation
20393	4/12/2015	100692	21760.65602	1.805458611	3	48	453.3470003	0	homeimprovement
90632	3/12/2017	100695	29426.12236	2.010777843	1	36	817.3922879	0	debtconsolidation
42439	3/12/2016	100705	22420.1099	1.583268756	2	48	467.0856228	0	debtconsolidation
66946	10/12/2015	100713	33322.54513	1.597854992	2	60	555.3757521	0	debtconsolidation
55596	10/12/2014	100714	25787.66752	1.500171921	1	60	429.7944587	0	other
91135	2/12/2016	100719	28055.76871	2.168133992	1	48	584.4951815	0	debtconsolidation
90969	11/12/2015	100720	19713.12034	1.415729839	2	60	328.5520056	0	debtconsolidation
51928	5/12/2016	100749	13927.81108	1.520778517	1	60	232.1301847	0	debtconsolidation
93536	1/12/2016	100781	31426.45112	1.862788816	1	36	872.9569755	0	debtconsolidation
70432	4/12/2017	100783	27810.59206	1.023717992	1	60	463.5098676	1	homeimprovement
49981	4/12/2015	100786	29412.91595	2.013628684	4	36	817.0254431	0	homeimprovement
48806	9/12/2016	100791	28365.6097	1.247909893	2	60	472.7601617	0	debtconsolidation
55487	12/12/2016	100797	28873.01346	1.229814849	3	48	601.5211138	0	debtconsolidation
61217	7/12/2015	100805	25738.19299	1.870825086	2	48	536.2123539	0	business
77025	6/12/2015	100821	20508.63811	1.422504351	4	60	341.8106351	0	debtconsolidation
53340	7/12/2016	100822	27695.43252	1.394279695	1	36	769.3175699	0	healthcare
21423	4/12/2015	100828	24281.76109	1.800871171	1	36	674.4933637	0	debtconsolidation
41119	7/12/2015	100829	31009.76333	2.969905509	4	36	861.3823149	0	debtconsolidation
85249	8/12/2014	100840	23547.44454	1.675897286	1	60	392.4574089	1	debtconsolidation
76215	4/12/2016	100853	25433.9986	1.451142961	3	60	423.8999767	0	debtconsolidation
39327	2/12/2015	100859	25631.42902	2.377634677	1	36	711.9841393	0	debtconsolidation
37716	11/12/2014	100874	13628.48521	1.382787588	1	36	378.5690335	0	debtconsolidation
44211	9/12/2016	100887	30276.5799	1.602016055	2	48	630.7620812	0	debtconsolidation
31273	2/12/2016	100898	39160.94572	1.725872452	3	48	815.8530359	0	homeimprovement
21893	7/12/2016	100902	22510.97241	2.162707207	1	36	625.3047893	0	debtconsolidation
50748	5/12/2017	100919	32527.00328	2.078614145	1	48	677.6459016	0	debtconsolidation
59377	11/12/2016	100923	19682.59491	1.905870505	2	36	546.7387476	0	debtconsolidation
48437	8/12/2016	100943	20288.11465	0.998442032	2	48	422.6690552	0	debtconsolidation
59508	2/12/2017	100961	29395.42921	1.52685993	2	60	489.9238202	0	debtconsolidation
21212	3/12/2016	100965	23762.06417	2.0895995	3	48	495.0430036	0	debtconsolidation
52585	7/12/2014	100969	40798.35774	1.880387602	1	48	849.9657863	0	homeimprovement
56670	12/12/2016	100978	20757.092	1.890325445	1	48	432.4394168	1	debtconsolidation
25689	9/12/2014	100996	27746.83286	1.83380575	2	60	462.4472144	0	other
78552	7/12/2015	101009	25901.46801	1.80975596	2	36	719.4852224	0	debtconsolidation
90962	10/12/2015	101029	30673.81779	1.255257908	2	60	511.2302966	0	debtconsolidation
74929	11/12/2015	101032	23138.69783	1.691719722	1	60	385.6449639	0	debtconsolidation
29482	6/12/2016	101041	29740.1889	2.144325024	1	36	826.1163584	0	debtconsolidation
56577	1/12/2016	101079	36950.23855	2.042894224	2	36	1026.395515	0	debtconsolidation
53054	10/12/2016	101085	23611.63211	1.615664974	2	48	491.9090023	1	debtconsolidation
63810	10/12/2016	101122	28547.3463	1.781689118	1	48	594.7363812	0	debtconsolidation
72881	4/12/2017	101123	21582.10241	1.691013653	4	36	599.5028448	0	debtconsolidation
70459	4/12/2016	101137	27994.29452	0.879890823	1	48	583.2144691	0	homeimprovement
92511	4/12/2016	101153	24173.3609	1.869411047	3	48	503.6116854	0	debtconsolidation
63580	6/12/2014	101156	23024.62476	1.56580873	3	60	383.7437461	0	education
92239	10/12/2014	101179	26661.22544	1.859923372	2	60	444.3537573	0	debtconsolidation
28094	4/12/2016	101209	29161.7372	1.40881675	2	60	486.0289534	0	other
75268	9/12/2016	101210	12598.50776	2.045417346	3	36	349.958549	0	other
81795	11/12/2016	101214	33500.75517	1.375695861	1	60	558.3459196	0	auto
57966	10/12/2016	101221	28428.79453	1.802911172	2	36	789.688737	0	debtconsolidation
40655	6/12/2015	101231	15694.87503	2.258400313	1	48	326.976563	0	debtconsolidation
27465	6/12/2016	101249	26241.34944	2.182504346	1	36	728.9263732	0	debtconsolidation
85196	6/12/2016	101251	30392.80094	2.023147277	2	36	844.2444705	0	debtconsolidation
37623	5/12/2017	101253	31951.25056	2.155206333	4	48	665.6510533	0	business
58114	7/12/2015	101255	27887.75956	1.900989343	2	48	580.9949908	0	debtconsolidation
65715	6/12/2016	101258	27536.1693	1.84907793	4	36	764.8935916	0	debtconsolidation
39014	4/12/2017	101273	23186.21759	1.843448587	2	60	386.4369599	0	education
44082	4/12/2017	101280	23212.55715	1.357276327	2	60	386.8759525	0	debtconsolidation
23112	12/12/2014	101284	21262.96477	2.215604782	4	48	442.9784328	0	debtconsolidation
20757	7/12/2015	101287	37078.00061	1.774837997	3	60	617.9666769	0	debtconsolidation
36306	6/12/2015	101289	30578.89475	2.013350358	1	36	849.4137431	0	debtconsolidation
69098	10/12/2014	101297	20197.30855	1.531890947	4	48	420.7772615	0	homeimprovement
29611	1/12/2016	101303	13523.82214	1.600052487	2	48	281.7462947	0	debtconsolidation
38602	7/12/2015	101306	11758.80179	2.071779407	1	36	326.6333832	0	debtconsolidation
21702	7/12/2014	101335	30782.87173	1.752136962	3	36	855.0797702	0	debtconsolidation
19706	2/12/2015	101355	29976.67322	1.815767069	1	60	499.6112204	0	business
93633	1/12/2015	101356	25449.81567	1.252818944	1	60	424.1635944	0	healthcare
47506	10/12/2016	101360	17538.77638	2.003486467	3	36	487.1882327	0	homeimprovement
18393	8/12/2016	101362	21553.1658	2.318158189	2	48	449.0242874	0	homeimprovement
83415	6/12/2015	101373	39204.69239	2.051706623	2	60	653.4115398	0	debtconsolidation
74313	9/12/2015	101375	26805.07307	1.315491948	2	48	558.4390222	0	debtconsolidation
85063	5/12/2015	101410	28493.38868	1.897000776	2	48	593.6122641	0	business
16627	1/12/2016	101416	29698.16933	1.56113041	2	48	618.711861	0	debtconsolidation
83153	6/12/2016	101422	24981.77788	1.586725651	2	48	520.4537058	0	debtconsolidation
49154	7/12/2015	101425	27849.22153	1.671875996	1	48	580.1921153	0	debtconsolidation
16867	11/12/2014	101430	27902.63331	1.594662356	1	48	581.3048606	0	debtconsolidation
24273	10/12/2015	101434	33780.39952	1.746318488	1	60	563.0066586	0	debtconsolidation
54956	9/12/2014	101440	12959.84579	1.39330233	3	48	269.9967873	0	debtconsolidation
84762	12/12/2014	101453	24291.88473	1.354110411	1	60	404.8647456	0	debtconsolidation
53538	9/12/2014	101465	18049.56836	1.711744155	2	60	300.8261393	0	other
44897	3/12/2015	101473	29120.28974	1.313356376	2	60	485.3381623	0	debtconsolidation
59101	7/12/2014	101475	25613.87635	2.037599876	2	48	533.622424	1	debtconsolidation
59225	7/12/2014	101478	28240.91505	2.043590587	1	36	784.4698626	0	other
30798	1/12/2016	101482	20928.44702	1.97668614	2	48	436.0093128	0	debtconsolidation
37677	10/12/2014	101491	37784.99972	2.224843715	2	36	1049.583326	0	debtconsolidation
42631	10/12/2014	101495	24037.44951	2.098556925	1	60	400.6241584	0	debtconsolidation
93091	6/12/2015	101509	23988.7121	1.201256682	1	60	399.8118683	0	debtconsolidation
63660	6/12/2016	101514	21312.40681	1.512654564	4	48	444.0084753	0	debtconsolidation
76752	12/12/2015	101524	24887.64982	1.55103745	3	60	414.7941637	0	debtconsolidation
65809	3/12/2016	101526	19683.17626	1.177053503	1	36	546.7548961	0	debtconsolidation
80710	5/12/2015	101531	8758.299832	1.993432202	1	36	243.2861064	0	debtconsolidation
63792	4/12/2016	101539	24023.53514	1.910144811	1	48	500.4903155	0	debtconsolidation
44886	7/12/2016	101544	28810.98474	2.188819726	2	36	800.3051317	0	debtconsolidation
11427	8/12/2016	101547	29211.29859	1.214787642	4	60	486.8549765	0	debtconsolidation
48126	2/12/2016	101548	15473.86327	1.501521061	1	36	429.8295352	0	other
94588	10/12/2016	101554	30128.8388	2.310713625	1	36	836.912189	0	debtconsolidation
34094	1/12/2016	101585	30448.06136	2.535031458	1	36	845.7794822	0	homeimprovement
91013	10/12/2014	101598	33657.7683	1.934648391	5	36	934.9380083	0	debtconsolidation
59346	10/12/2016	101609	18318.59697	1.362803191	1	60	305.3099495	1	debtconsolidation
18821	5/12/2015	101630	22772.42433	1.609509597	3	60	379.5404056	0	debtconsolidation
49146	6/12/2016	101642	27987.1508	2.389505676	1	36	777.4208555	0	debtconsolidation
98745	7/12/2015	101657	18847.78451	1.652629292	1	48	392.6621773	0	debtconsolidation
59291	6/12/2014	101658	24229.53104	2.354953592	1	48	504.7818967	0	debtconsolidation
36956	1/12/2017	101659	29057.27515	1.338874862	1	48	605.3598989	0	debtconsolidation
74631	7/12/2016	101663	27676.40598	0.958141087	3	48	576.5917913	0	debtconsolidation
77017	6/12/2014	101667	25199.11755	1.811942037	2	60	419.9852925	0	homeimprovement
26329	6/12/2014	101685	25357.77911	1.957360039	2	36	704.3827532	0	debtconsolidation
21247	7/12/2014	101719	19450.86682	2.102156336	1	48	405.226392	0	debtconsolidation
49609	5/12/2017	101725	30839.6606	2.177887441	1	36	856.6572388	0	debtconsolidation
62870	8/12/2016	101729	25622.35218	1.334552455	3	36	711.7320051	0	debtconsolidation
99682	5/12/2017	101748	18815.15828	1.828569444	1	48	391.9824643	0	other
42627	5/12/2015	101782	33105.56945	2.491832023	1	48	689.6993636	0	debtconsolidation
77153	3/12/2015	101784	25389.29104	1.679673116	2	60	423.1548506	0	debtconsolidation
26181	3/12/2016	101785	24992.94108	1.556636716	1	48	520.6862724	0	debtconsolidation
11696	4/12/2016	101792	21384.42576	1.553993932	1	60	356.407096	0	homeimprovement
63205	11/12/2015	101795	19981.0844	1.770795769	2	48	416.2725916	0	debtconsolidation
57872	7/12/2014	101808	27046.10006	1.955374565	2	60	450.7683344	0	debtconsolidation
39887	10/12/2016	101810	23621.13262	1.828663195	3	48	492.1069295	0	debtconsolidation
18080	12/12/2014	101819	25808.43562	1.240620626	1	60	430.1405937	0	debtconsolidation
85784	9/12/2016	101826	34279.21188	1.962574754	2	36	952.2003299	0	debtconsolidation
53935	11/12/2015	101830	35310.70087	1.856803387	2	48	735.6396014	0	debtconsolidation
64301	5/12/2016	101843	21422.7526	0.828466591	3	60	357.0458767	0	debtconsolidation
97498	12/12/2015	101846	19530.40541	1.874261607	3	60	325.5067568	0	debtconsolidation
29102	3/12/2016	101860	28309.85842	1.801866506	1	48	589.788717	0	debtconsolidation
55012	3/12/2016	101875	31513.00207	2.086448499	3	48	656.5208765	0	debtconsolidation
67033	11/12/2016	101877	16297.86283	1.662157015	5	36	452.7184118	0	debtconsolidation
77684	12/12/2016	101882	28481.58432	1.871388382	3	36	791.1551199	0	debtconsolidation
93358	3/12/2017	101885	31016.32805	1.054048778	3	36	861.564668	0	business
25730	9/12/2014	101888	26925.5623	1.840222794	2	36	747.9322861	0	debtconsolidation
77348	3/12/2015	101891	32211.84406	1.931237307	2	36	894.773446	0	debtconsolidation
92145	5/12/2017	101893	30338.26588	1.872259961	1	36	842.7296078	0	debtconsolidation
21836	1/12/2015	101900	10414.19236	1.446962923	1	60	173.5698726	0	auto
50720	11/12/2016	101910	27135.37916	2.39325646	1	36	753.7605321	0	debtconsolidation
97283	3/12/2015	101923	25868.01988	1.454301716	2	60		0	debtconsolidation
99572	9/12/2015	101927	22245.26173	2.098570932	1	60	370.7543622	0	other
35952	5/12/2016	101941	18129.51135	1.904115817	4	48	377.6981531	0	debtconsolidation
20738	12/12/2015	101943	24447.71564	2.139792932	2	36	679.1032122	0	homeimprovement
96243	4/12/2017	101947	34389.92092	1.641959356	1	60	573.1653487	0	debtconsolidation
48721	10/12/2015	101951	43819.06649	1.80631495	2	48	912.8972185	0	debtconsolidation
72124	10/12/2016	101966	28437.98189	1.467687498	1	60	473.9663648	0	debtconsolidation
97290	8/12/2016	101984	23323.20549	1.8033817	2	36	647.8668193	0	debtconsolidation
94038	2/12/2015	102005	38051.92106	1.638708738	3	60	634.1986844	0	debtconsolidation
83270	10/12/2015	102019	25992.13863	2.612603018	1	36	722.0038509	0	debtconsolidation
30846	8/12/2016	102020	30140.65393	2.213859537	1	36	837.2403869	0	debtconsolidation
68426	12/12/2014	102023	24329.25923	2.562717467	2	36	675.8127565	0	debtconsolidation
12721	4/12/2015	102033	23417.00734	1.641249847	1	36	650.4724262	0	debtconsolidation
94264	5/12/2015	102036	18640.06362	1.705941504	2	60	310.667727	0	business
80639	6/12/2016	102038	25499.31742	0.905962787	1	60	424.9886237	0	debtconsolidation
50855	6/12/2016	102060	35995.27552	1.583373709	4	36	999.8687644	0	business
47202	2/12/2015	102061	23081.31525	1.981773483	2	48	480.8607345	0	debtconsolidation
63809	11/12/2015	102063	23599.29302	2.249457214	2	60	393.3215504	0	debtconsolidation
21350	7/12/2015	102064	19234.69777	1.823046913	3	36	534.2971602	0	debtconsolidation
52875	10/12/2014	102066	32000.14596	2.456262705	2	36	888.8929434	0	debtconsolidation
70054	10/12/2014	102068	15388.78553	1.510179364	3	60	256.4797589	1	debtconsolidation
46119	2/12/2015	102072	28256.87687	1.664982975	3	48	588.6849348	0	debtconsolidation
62264	4/12/2015	102087	26597.10177	2.031977091	3	36	738.8083826	0	debtconsolidation
28138	7/12/2015	102096	25167.24468	1.127664803	5	60	419.4540779	0	homeimprovement
93310	8/12/2014	102106	24693.92873	2.074100504	2	36	685.9424647	0	auto
30424	3/12/2017	102116	21131.64586	2.384215581	4	36	586.9901627	0	debtconsolidation
74401	8/12/2015	102117	21381.1782	1.659270665	2	36	593.9216168	0	debtconsolidation
90702	1/12/2017	102121	19399.9009	1.631117008	2	60	323.3316817	1	homeimprovement
62995	11/12/2015	102122	32881.05062	1.35313322	1	60	548.0175103	0	homeimprovement
16086	2/12/2015	102144	25135.83131	2.189834434	1	48	523.6631524	0	debtconsolidation
23913	9/12/2016	102149	36993.3308	1.925584113	1	36	1027.592522	0	homeimprovement
17338	10/12/2016	102157	13585.86128	1.574254474	1	60	226.4310213	0	debtconsolidation
66940	10/12/2016	102176	17858.63417	1.570887423	1	60	297.6439029	0	auto
32846	12/12/2014	102184	23382.95886	2.000099609	2	36	649.526635	1	homeimprovement
54966	5/12/2017	102198	16346.01734	1.65945564	2	36	454.0560374	0	debtconsolidation
40688	12/12/2016	102203	21672.47168	1.329043662	1	36	602.0131022	0	debtconsolidation
32894	3/12/2017	102205	24715.74417	1.668916163	3	48	514.9113368	1	debtconsolidation
41303	3/12/2015	102208	28468.46738	1.698478674	4	36	790.7907605	0	debtconsolidation
92654	11/12/2014	102209	19004.30085	1.771590796	3	60	316.7383475	0	other
67305	12/12/2016	102213	23210.3246	1.581978259	1	48	483.5484291	0	debtconsolidation
47621	1/12/2017	102214	33122.70606	2.200747917	2	36	920.0751684	0	debtconsolidation
33560	10/12/2014	102216	15791.22002	2.388389484	1	36	438.6450006	0	education
79682	3/12/2016	102231	17330.60914	1.347294475	3	48	361.054357	0	debtconsolidation
23665	6/12/2016	102236	26322.41334	1.92049211	1	36	731.1781484	0	debtconsolidation
36205	9/12/2014	102248	19236.98759	1.521111603	2	48	400.7705747	0	debtconsolidation
65839	10/12/2016	102250	37265.37649	2.170013471	1	36	1035.149347	0	debtconsolidation
60505	9/12/2014	102258	21417.68541	1.496569882	1	48	446.2017794	0	debtconsolidation
57057	11/12/2016	102262	26932.79751	1.847957284	2	48	561.0999482	1	debtconsolidation
93894	6/12/2016	102263	35706.79751	1.774071644	1	60	595.1132918	0	debtconsolidation
10829	9/12/2016	102273	15661.97972	2.261782617	1	36	435.0549921	0	debtconsolidation
77236	5/12/2016	102292	26022.62231	1.638730174	2	60	433.7103718	0	debtconsolidation
94375	12/12/2015	102296	29418.42406	1.565873851	2	48	612.8838345	0	debtconsolidation
20237	8/12/2016	102302	29923.45538	1.870585148	3	48	623.4053205	0	debtconsolidation
38532	9/12/2014	102309	27046.62881	1.725500631	1	36	751.2952447	0	debtconsolidation
52891	1/12/2015	102322	18252.76917	1.496802838	3	48	380.2660244	0	debtconsolidation
83814	10/12/2016	102337	28811.11398	2.374703191	1	36	800.3087216	0	debtconsolidation
38262	5/12/2015	102349	31618.88887	1.927326989	1	60	526.9814812	0	debtconsolidation
67624	1/12/2016	102364	24950.94954	2.122781814	2	60	415.849159	0	debtconsolidation
76975	6/12/2014	102387	21495.20423	1.118753806	5	48	447.8167548	0	debtconsolidation
32414	1/12/2016	102393	23115.31046	2.006357621	1	36	642.0919573	0	homeimprovement
14991	8/12/2014	102394	27855.90064	1.772151752	3	36	773.7750178	0	debtconsolidation
91227	5/12/2016	102398	34008.62757	2.177007098	2	36	944.6840992	0	debtconsolidation
27789	8/12/2014	102403	23332.16377	1.924545244	3	48	486.0867451	0	debtconsolidation
21989	7/12/2016	102410	34526.44643	2.089635587	1	48	719.3009673	0	debtconsolidation
15361	2/12/2016	102419	21325.92644	1.604862699	2	36	592.3868455	0	debtconsolidation
20264	6/12/2016	102432	29534.51052	1.23570096	4	48	615.3023026	0	debtconsolidation
94668	2/12/2015	102437	34151.68193	1.975733952	1	36	948.6578314	0	debtconsolidation
65471	10/12/2015	102450	29009.61819	2.047682374	1	48	604.3670455	0	debtconsolidation
84477	6/12/2016	102456	25121.63567	2.093641706	3	36	697.823213	0	debtconsolidation
51137	11/12/2015	102466	13706.38498	1.797466994	2	36	380.7329162	0	debtconsolidation
55236	9/12/2015	102467	23162.78244	1.949172143	1	36	643.4106234	0	debtconsolidation
26912	6/12/2014	102472	35484.97608	1.732058296	1	60	591.416268	1	homeimprovement
99219	2/12/2016	102476	33568.23599	1.977043387	1	60	559.4705998	0	debtconsolidation
76049	6/12/2014	102482	15396.92658	2.317149765	3	48	320.7693038	0	business
82527	1/12/2017	102485	30105.48981	2.309428574	2	48	627.1977044	1	debtconsolidation
29949	2/12/2015	102506	22127.86349	2.091750723	4	36	614.6628747	0	debtconsolidation
99089	11/12/2016	102512	20992.25629	1.502438288	2	48	437.3386728	0	debtconsolidation
43963	6/12/2016	102522	32709.27389	2.145770006	2	60	545.1545649	0	debtconsolidation
33244	11/12/2016	102529	39638.04635	1.814226185	2	60	660.6341058	0	debtconsolidation
19291	6/12/2016	102534	19839.2828	2.194991597	2	36	551.0911889	0	debtconsolidation
26875	3/12/2017	102549	30751.13181	1.455884084	1	60	512.5188636	0	debtconsolidation
49238	2/12/2017	102556	30931.47101	2.188862276	1	36	859.207528	0	homeimprovement
52449	2/12/2015	102565	16440.66875	2.511198735	1	48	342.5139323	0	debtconsolidation
89651	11/12/2014	102574	11653.02429	2.086885781	1	60	194.2170715	0	debtconsolidation
53725	12/12/2015	102600	22743.44702	1.571804185	2	36	631.7624173	0	homeimprovement
23542	2/12/2016	102608	20576.36399	1.333849375	1	60	342.9393999	0	debtconsolidation
79791	1/12/2015	102632	8360.252484	1.684854728	1	48	174.1719267	0	debtconsolidation
85888	8/12/2014	102635	24643.98224	2.48958071	1	36	684.5550623	0	debtconsolidation
76889	7/12/2014	102639	28033.70867	1.240534302	2	60	467.2284779	0	homeimprovement
58647	1/12/2016	102640	34720.90871	1.812505765	1	36	964.4696863	0	other
93910	11/12/2014	102643	28604.05783	1.650210139	1	48	595.9178715	0	debtconsolidation
56657	1/12/2017	102647	6850.854476	1.912521111	1	60	114.1809079	0	debtconsolidation
18189	5/12/2016	102648	26404.03943	1.84679269	1	36	733.4455397	0	debtconsolidation
13431	12/12/2016	102650	27907.60458	2.139995393	1	48	581.4084288	0	debtconsolidation
79286	5/12/2016	102651	22780.32742	1.539739015	4	48	474.5901545	0	debtconsolidation
75931	8/12/2015	102664	21214.51006	1.998662568	4	60	353.5751677	1	debtconsolidation
26956	7/12/2016	102667	27272.95243	1.193094485	1	36	757.582012	0	debtconsolidation
85338	6/12/2014	102677	23805.10147	1.650115001	2	48	495.939614	1	debtconsolidation
60568	2/12/2016	102691	22053.17015	2.044276897	3	36	612.5880599	0	debtconsolidation
79887	8/12/2015	102699	21648.79359	1.182702239	1	60	360.8132266	0	homeimprovement
92536	6/12/2015	102702	20859.65658	0.616836505	1	60	347.660943	0	homeimprovement
13306	12/12/2014	102703	22041.12711	1.773726217	4	48	459.1901481	0	debtconsolidation
34665	4/12/2015	102720	25276.05584	1.666976018	1	60	421.2675974	0	business
36386	3/12/2016	102726	24213.04402	1.756426544	3	60	403.5507337	0	debtconsolidation
28206	8/12/2015	102731	29610.75104	1.885887945	1	36	822.5208622	0	homeimprovement
50413	3/12/2016	102746	27643.91572	1.695681196	2	60	460.7319286	0	debtconsolidation
24072	8/12/2016	102767	26668.39882	2.235284229	1	36	740.7888561	0	debtconsolidation
25375	9/12/2015	102771	21789.98003	1.240943475	4	36	605.2772231	0	debtconsolidation
39534	1/12/2017	102781	18126.12328	1.639969967	1	60	302.1020546	0	debtconsolidation
27723	10/12/2014	102798	28543.56549	2.409635828	1	36	792.8768192	0	debtconsolidation
13319	5/12/2015	102801	20895.01763	2.052949326	3	60	348.2502939	0	debtconsolidation
40271	2/12/2016	102802	17803.68468	1.1994099	3	60	296.728078	0	debtconsolidation
26006	1/12/2015	102815	30797.50323	1.870513049	1	48	641.6146506	0	business
25612	9/12/2016	102828	20658.83624	1.891955857	1	48	430.3924217	0	debtconsolidation
96735	3/12/2015	102839	29261.37973	1.62687789	1	60	487.6896622	0	debtconsolidation
39806	12/12/2014	102849	25922.5584	1.418745452	1	60	432.04264	0	healthcare
58196	1/12/2015	102850	30762.46995	1.408534781	1	48	640.8847906	0	debtconsolidation
46589	9/12/2016	102875	26554.90805	2.272977337	1	36	737.6363348	0	business
11596	9/12/2014	102882	31248.4167	1.933575252	1	36	868.011575	0	homeimprovement
52727	8/12/2014	102892	23735.37782	1.776981779	1	48	494.4870378	0	debtconsolidation
